,Description
S03R01E1.test.csv@8.out.30,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.31,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.32,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 20."
S03R01E1.test.csv@8.out.33,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.34,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.35,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 74."
S03R01E1.test.csv@8.out.36,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 89."
S03R01E1.test.csv@8.out.37,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.38,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 81."
S03R01E1.test.csv@8.out.39,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 48."
S03R01E1.test.csv@8.out.40,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.41,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.42,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.43,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.44,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.45,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.46,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 22."
S03R01E1.test.csv@8.out.47,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.48,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.49,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 25."
S03R01E1.test.csv@8.out.50,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.51,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 84."
S03R01E1.test.csv@8.out.52,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.53,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 42."
S03R01E1.test.csv@8.out.54,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.55,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.56,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 52."
S03R01E1.test.csv@8.out.57,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.58,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.59,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 63."
S03R01E1.test.csv@8.out.60,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.61,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.62,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 108."
S03R01E1.test.csv@8.out.63,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.64,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.65,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.66,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 22."
S03R01E1.test.csv@8.out.67,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.68,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 117."
S03R01E1.test.csv@8.out.69,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.70,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.71,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.72,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
S03R01E1.test.csv@8.out.73,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 20."
S03R01E1.test.csv@8.out.74,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.75,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.76,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.77,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.78,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.79,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.80,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.81,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.82,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.83,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.84,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.85,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.86,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.87,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.88,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.89,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.90,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.91,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.92,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.93,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.94,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.95,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.96,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.97,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.98,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.99,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.100,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.101,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.102,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.103,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.104,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.105,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.106,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.107,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.108,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.109,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.110,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.111,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
S03R01E1.test.csv@8.out.112,"This is a time series from dataset Daphnet, a dataset contains the annotated readings of 3 acceleration sensors at the hip and leg of Parkinson’s disease patients that experience freezing of gait (FoG) during walking tasks. The length of the series is 128. There is no anomaly in this series."
